created_at,id,source,text,screen_name,coordinates.long,coordinates.lat,place.country_code,place.name,place.place_type,place.log1,place.lat1,place.log2,place.lat2,place.log3,place.lat3,place.log4,place.lat4,hash_tags,urls,user_mentions,symbols
Sat Jul 31 11:46:57 +0000 2021,1421437223832932356,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @jfa_samuraiblue: ⚽試合終了⚽ 🏆#Tokyo2020 準々決勝 🇯🇵#U24日本代表 0-0(PK 4-2) U-24ニュージーランド代表🇳🇿 ⌚️18:00KO 📺NHK総合にて放送中 🔗https://t.co/DC8wCeBmxG #jfa…,SUGU_0728,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [30- 40]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [48- 56]}- {"text": "jfa"- "indices": [135- 139]}],[{"url": "https://t.co/DC8wCeBmxG"- "expanded_url": "http://www.jfa.jp/national_team/u24_2021/tokyo_olympic_2020/schedule_result/"- "display_url": "jfa.jp/national_team/\u2026"- "indices": [110- 133]}],[{"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u6c7a\u52dd vs\ud83c\uddea\ud83c\uddf88.3@\u57fc\u7389"- "id": 108260481- "id_str": "108260481"- "indices": [3- 19]}],[]
Sat Jul 31 11:46:57 +0000 2021,1421437223874940930,<a href="http://www.twitpane.com" rel="nofollow">TwitPane for Android</a>,RT @nhk_sports: 【速報動画】 #サッカー 男子 準々決勝 日本×ニュージーランド PK戦に突入 ゴールキーパー #谷晃生 選手の好セーブをご覧ください PC💻スマホ📱でもご覧いただけます☟ https://t.co/NVtjyCKVfx #東京五輪 ＃東京…,aoocpi,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "\u8c37\u6643\u751f"- "indices": [64- 68]}- {"text": "\u6771\u4eac\u4e94\u8f2a"- "indices": [129- 134]}],[{"url": "https://t.co/NVtjyCKVfx"- "expanded_url": "https://plus.nhk.jp/?cid=2020hk-tw-sports-livecut-0731"- "display_url": "plus.nhk.jp/?cid=2020hk-tw\u2026"- "indices": [104- 127]}],[{"screen_name": "nhk_sports"- "name": "NHK\u30b9\u30dd\u30fc\u30c4"- "id": 522820087- "id_str": "522820087"- "indices": [3- 14]}],[]
Sat Jul 31 11:46:57 +0000 2021,1421437223975542785,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @J_League: 日本がPK戦の末、勝利を収める🔥🔥🔥 ✔️ 試合終了 🏆 東京 ２０２０ オリンピック 準々決勝 🆚 日本🇯🇵 vs ニュージーランド🇳🇿 🔢 0-0（PK 4-2） #Tokyo2020 #daihyo #U24日本代表 #Ｊリーグ 特集ペー…,cDXf4wyFXht2HRy,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [100- 110]}- {"text": "daihyo"- "indices": [112- 119]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [120- 128]}- {"text": "\uff2a\u30ea\u30fc\u30b0"- "indices": [129- 134]}],[],[{"screen_name": "J_League"- "name": "\uff2a\u30ea\u30fc\u30b0\uff08\u65e5\u672c\u30d7\u30ed\u30b5\u30c3\u30ab\u30fc\u30ea\u30fc\u30b0\uff09"- "id": 2805040110- "id_str": "2805040110"- "indices": [3- 12]}],[]
Sat Jul 31 11:46:57 +0000 2021,1421437224004952071,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @livedoornews: 【東京五輪速報】男子サッカー 準々決勝 試合終了 守護神・谷晃生がPKストップ！ 日本、ベスト4進出！準決勝でスペインと対戦へ！！ #サッカー #Tokyo2020 写真：Getty Images https://t.co/3ISquYn…,umyr_mui,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [86- 91]}- {"text": "Tokyo2020"- "indices": [92- 102]}],[],[{"screen_name": "livedoornews"- "name": "\u30e9\u30a4\u30d6\u30c9\u30a2\u30cb\u30e5\u30fc\u30b9"- "id": 17306975- "id_str": "17306975"- "indices": [3- 16]}],[]
Sat Jul 31 11:46:57 +0000 2021,1421437224231477251,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @haltaiki: 麻也あり谷ありのPK戦でしたね。 #サッカー,gramyuto,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [32- 37]}],[],[{"screen_name": "haltaiki"- "name": "\u30cf\u30eb\u30bf\u30a4\u30ad"- "id": 344615666- "id_str": "344615666"- "indices": [3- 12]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437224596344832,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>,RT @Chocolat_Music_: ＼金・土・日🎵週末も毎日 #当たる／ 🎊#アマギフ #プレゼント企画 🔊ショコラの動画拡散🎁GET‼️ ⚠️音量注意 🎁7/31 644日目 #Amazonギフト券【1500円分】 1⃣名様に #プレゼント🎁 🎯応募方法 1⃣@Ch…,SO115noV7,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u5f53\u305f\u308b"- "indices": [34- 38]}- {"text": "\u30a2\u30de\u30ae\u30d5"- "indices": [41- 46]}- {"text": "\u30d7\u30ec\u30bc\u30f3\u30c8\u4f01\u753b"- "indices": [47- 55]}- {"text": "Amazon\u30ae\u30d5\u30c8\u5238"- "indices": [93- 104]}- {"text": "\u30d7\u30ec\u30bc\u30f3\u30c8"- "indices": [119- 125]}],[],[{"screen_name": "Chocolat_Music_"- "name": "\u30b7\u30e7\u30b3\u30e9\u3061\u3083\u3093\uff20\u4f53\u5165\u30b7\u30e7\u30b3\u30e9\u5e83\u5831\u90e8\u3010\u56fa\u30c4\u30a4\u3067\ud83c\udf81\u4f01\u753b\u958b\u50ac\u4e2d\u3011"- "id": 1095217813097111552- "id_str": "1095217813097111552"- "indices": [3- 19]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437225091289088,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @nichieiham: 葱(ねぎ)ウインナープレゼント‼️ (4パック 合計20本 ) 国産ネギ使用🌱 ✨オリジナル✨ 「葱(ねぎ)ウインナー」　2名様 締切　8月10日(火) 23時59分まで 条件 ①@nichieiham フォロー ②リツイート ③当選後食べ…,yuuaiaiko,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "nichieiham"- "name": "\u30cb\u30c1\u30a8\u30a4\u30cf\u30e0\u3010\u516c\u5f0f\u3011"- "id": 1189180876086599681- "id_str": "1189180876086599681"- "indices": [3- 14]}- {"screen_name": "nichieiham"- "name": "\u30cb\u30c1\u30a8\u30a4\u30cf\u30e0\u3010\u516c\u5f0f\u3011"- "id": 1189180876086599681- "id_str": "1189180876086599681"- "indices": [109- 120]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437224550211586,<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>,【#東京オリンピック】ハイライト #サッカー 男子 準々決勝 日本がニュージーランドに勝利。スコアレスのまま迎えたPK戦を4-2で制し、ベスト4進出を決めました。次はメダルをかけてスペインと対戦します。 #Tokyo2020… https://t.co/8aV4zbulsb,gorinjp,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u6771\u4eac\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [1- 10]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "Tokyo2020"- "indices": [103- 113]}],[{"url": "https://t.co/8aV4zbulsb"- "expanded_url": "https://twitter.com/i/web/status/1421437224550211586"- "display_url": "twitter.com/i/web/status/1\u2026"- "indices": [115- 138]}],[],[]
Sat Jul 31 11:46:58 +0000 2021,1421437225359736832,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @livedoornews: 【東京五輪速報】男子サッカー 準々決勝 試合終了 守護神・谷晃生がPKストップ！ 日本、ベスト4進出！準決勝でスペインと対戦へ！！ #サッカー #Tokyo2020 写真：Getty Images https://t.co/3ISquYn…,___happyturn,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [86- 91]}- {"text": "Tokyo2020"- "indices": [92- 102]}],[],[{"screen_name": "livedoornews"- "name": "\u30e9\u30a4\u30d6\u30c9\u30a2\u30cb\u30e5\u30fc\u30b9"- "id": 17306975- "id_str": "17306975"- "indices": [3- 16]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437225409998849,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,ニュージーランドいいチームだったー！PK戦はトーナメントの勝ち抜けチームを決めるためにやるだけで公式記録は引き分けだかんな。ホント、ニュージーランドには苦しめられた。あいつらもいいチームだわ。 #オリンピック #Tokyo2020… https://t.co/8qfmGw4XRG,Tom3suteki,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [97- 104]}- {"text": "Tokyo2020"- "indices": [105- 115]}],[{"url": "https://t.co/8qfmGw4XRG"- "expanded_url": "https://twitter.com/i/web/status/1421437225409998849"- "display_url": "twitter.com/i/web/status/1\u2026"- "indices": [117- 140]}],[],[]
Sat Jul 31 11:46:58 +0000 2021,1421437225581957123,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @livedoornews: 【東京五輪速報】男子サッカー 準々決勝 試合終了 守護神・谷晃生がPKストップ！ 日本、ベスト4進出！準決勝でスペインと対戦へ！！ #サッカー #Tokyo2020 写真：Getty Images https://t.co/3ISquYn…,sasayoshiii,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [86- 91]}- {"text": "Tokyo2020"- "indices": [92- 102]}],[],[{"screen_name": "livedoornews"- "name": "\u30e9\u30a4\u30d6\u30c9\u30a2\u30cb\u30e5\u30fc\u30b9"- "id": 17306975- "id_str": "17306975"- "indices": [3- 16]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437225481293831,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @Tokyo2020jp: #サッカー 男子 準々決勝⚽ 🇯🇵日本 vs ニュージーランド🇳🇿 PK戦の末、日本代表が勝利‼ ベスト4進出決定です✨ @jfa_samuraiblue #Tokyo2020 #オリンピック https://t.co/03FEWjVtFK,Rize__USSS11,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "Tokyo2020"- "indices": [98- 108]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [109- 116]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}- {"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u3005\u6c7a\u52dd vs\ud83c\uddf3\ud83c\uddff7.31@\u30ab\u30b7\u30de"- "id": 108260481- "id_str": "108260481"- "indices": [80- 96]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226064310272,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @nhk_sports: 【速報動画】 #サッカー 男子 準々決勝 日本×ニュージーランド PK戦に突入 ゴールキーパー #谷晃生 選手の好セーブをご覧ください PC💻スマホ📱でもご覧いただけます☟ https://t.co/NVtjyCKVfx #東京五輪 ＃東京…,OX4qxWmJc03RmUN,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "\u8c37\u6643\u751f"- "indices": [64- 68]}- {"text": "\u6771\u4eac\u4e94\u8f2a"- "indices": [129- 134]}],[{"url": "https://t.co/NVtjyCKVfx"- "expanded_url": "https://plus.nhk.jp/?cid=2020hk-tw-sports-livecut-0731"- "display_url": "plus.nhk.jp/?cid=2020hk-tw\u2026"- "indices": [104- 127]}],[{"screen_name": "nhk_sports"- "name": "NHK\u30b9\u30dd\u30fc\u30c4"- "id": 522820087- "id_str": "522820087"- "indices": [3- 14]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226043330565,<a href="https://kyodoodf.qri.jp/" rel="nofollow">徳島新聞共同通信オリンピックTwitter</a>,【公式記録】 #サッカー 男子 準々決勝第３試合 ◇PK戦終了 🇯🇵日本 ✔️0 - 0 ニュージーランド 🇳🇿 前半 0 - 0 後半 0 - 0 延長前半 0 - 0 延長後半 0 -… https://t.co/0fpxvgWWJY,tokushimapress,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [8- 13]}],[{"url": "https://t.co/0fpxvgWWJY"- "expanded_url": "https://twitter.com/i/web/status/1421437226043330565"- "display_url": "twitter.com/i/web/status/1\u2026"- "indices": [117- 140]}],[],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226185940997,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @anipoke_PR: #ヒカリ #ポッチャマ の #アニポケ 登場記念🎊 2週連続プレゼントキャンペーン開催❗ [第2弾]ぬいぐるみビーズクッション「むぎゅっとポッチャマ」を抽選で10名様にプレゼント🎁 📝応募方法 ①@anipoke_PRをフォロー ②このツイー…,hiroki1367,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30d2\u30ab\u30ea"- "indices": [16- 20]}- {"text": "\u30dd\u30c3\u30c1\u30e3\u30de"- "indices": [21- 27]}- {"text": "\u30a2\u30cb\u30dd\u30b1"- "indices": [30- 35]}],[],[{"screen_name": "anipoke_PR"- "name": "\u30a2\u30cb\u30e1\u300c\u30dd\u30b1\u30c3\u30c8\u30e2\u30f3\u30b9\u30bf\u30fc\u300d\u516c\u5f0f"- "id": 1163746138731585537- "id_str": "1163746138731585537"- "indices": [3- 14]}- {"screen_name": "anipoke_PR"- "name": "\u30a2\u30cb\u30e1\u300c\u30dd\u30b1\u30c3\u30c8\u30e2\u30f3\u30b9\u30bf\u30fc\u300d\u516c\u5f0f"- "id": 1163746138731585537- "id_str": "1163746138731585537"- "indices": [116- 127]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226269896707,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,サッカー勝ったー！ #サッカー #日本代表,koukanhal_mama,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [10- 15]}- {"text": "\u65e5\u672c\u4ee3\u8868"- "indices": [17- 22]}],[],[],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226311815168,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @Tokyo2020jp: 🔴速報🔴 #陸上競技 走幅跳 橋岡 優輝選手が決勝進出！ #Tokyo2020 #オリンピック https://t.co/vLu9QT6gUH,cerise_verte,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u9678\u4e0a\u7af6\u6280"- "indices": [23- 28]}- {"text": "Tokyo2020"- "indices": [49- 59]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [60- 67]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226295042048,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @nichieiham: 葱(ねぎ)ウインナープレゼント‼️ (4パック 合計20本 ) 国産ネギ使用🌱 ✨オリジナル✨ 「葱(ねぎ)ウインナー」　2名様 締切　8月10日(火) 23時59分まで 条件 ①@nichieiham フォロー ②リツイート ③当選後食べ…,moqgl,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "nichieiham"- "name": "\u30cb\u30c1\u30a8\u30a4\u30cf\u30e0\u3010\u516c\u5f0f\u3011"- "id": 1189180876086599681- "id_str": "1189180876086599681"- "indices": [3- 14]}- {"screen_name": "nichieiham"- "name": "\u30cb\u30c1\u30a8\u30a4\u30cf\u30e0\u3010\u516c\u5f0f\u3011"- "id": 1189180876086599681- "id_str": "1189180876086599681"- "indices": [109- 120]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226383077380,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @akitotakeya: 日本のゲームクリエイターにフォーカスした企画『ゲームクリエイターブランド』のステッカーが発売中！ 第1弾：サイバーコネクトツー松山洋氏 第2弾：トゥーキョーゲームス小高和剛氏 ポップでクールなイラストレーター jbstyle.氏のデザインを…,obat,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "akitotakeya"- "name": "\u7af9\u8c37\u5f70\u4eba \u2502 \u30a4\u30e9\u30b9\u30c8\u5236\u4f5c & e\u30b9\u30dd\u30fc\u30c4"- "id": 1031771457968168960- "id_str": "1031771457968168960"- "indices": [3- 15]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226534146049,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @dengan875: 日本勝った！PKマジでハラハラした！ #サッカー,1jikuuline,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [35- 40]}],[],[{"screen_name": "dengan875"- "name": "\u3067\u3093\u304c\u3093 \ud83c\udf6e"- "id": 711566763788357634- "id_str": "711566763788357634"- "indices": [3- 13]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226362101766,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,@akasakaromantei ど　う　し　て　自　分　か　ら　ス　タ　ー　ト　し　な　い　の　か　w 情けない,teihen1999,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "akasakaromantei"- "name": "\u541b\u306b\u5c4a\u3051!\u6ed1\u7a3d\u65b0\u805e"- "id": 1083695957206679552- "id_str": "1083695957206679552"- "indices": [0- 16]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226475417601,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,#Tokyo2020 #東京オリンピック #サッカー #football どちらの選手も最高でした！ 谷さん！すごすぎる🙌,kobe_iitoko,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [0- 10]}- {"text": "\u6771\u4eac\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [13- 22]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "football"- "indices": [29- 38]}],[],[],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226714505230,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @yukin_done: 根拠もなく福島県産物は危険だと国を挙げて喧伝し、選手村で提供する食事を避けている韓国だが、本日の空間線量率は福島市(0.120μSv/h)よりソウルのほうが高い(0.121μSv/h)ことを韓国人はどれだけ知っているのだろうか。 #Tokyo20…,bidamakorocoro,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "yukin_done"- "name": "\u516d\u885b\u5e9c"- "id": 3006926390- "id_str": "3006926390"- "indices": [3- 14]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226764824579,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @J_League: 日本がPK戦の末、勝利を収める🔥🔥🔥 ✔️ 試合終了 🏆 東京 ２０２０ オリンピック 準々決勝 🆚 日本🇯🇵 vs ニュージーランド🇳🇿 🔢 0-0（PK 4-2） #Tokyo2020 #daihyo #U24日本代表 #Ｊリーグ 特集ペー…,NAGABUCCI,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [100- 110]}- {"text": "daihyo"- "indices": [112- 119]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [120- 128]}- {"text": "\uff2a\u30ea\u30fc\u30b0"- "indices": [129- 134]}],[],[{"screen_name": "J_League"- "name": "\uff2a\u30ea\u30fc\u30b0\uff08\u65e5\u672c\u30d7\u30ed\u30b5\u30c3\u30ab\u30fc\u30ea\u30fc\u30b0\uff09"- "id": 2805040110- "id_str": "2805040110"- "indices": [3- 12]}],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226991321097,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,そうか、、、久保にとっては、スペインとやるってのはでかいな。　シーズン考えると　#サッカー,yan_negimabeya,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [40- 45]}],[],[],[]
Sat Jul 31 11:46:58 +0000 2021,1421437226890661893,<a href="https://kyodoodf.qri.jp/" rel="nofollow">報知ー共同五輪ツイッター</a>,【公式記録】 #サッカー 男子 準々決勝第３試合 ◇PK戦終了 🇯🇵日本 ✔️0 - 0 ニュージーランド 🇳🇿 前半 0 - 0 後半 0 - 0 延長前半 0 - 0 延長後半 0 -… https://t.co/eqYHeoLEgu,hochi_sports,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [8- 13]}],[{"url": "https://t.co/eqYHeoLEgu"- "expanded_url": "https://twitter.com/i/web/status/1421437226890661893"- "display_url": "twitter.com/i/web/status/1\u2026"- "indices": [117- 140]}],[],[]
